0.000000000000000000e+00,6.599374769566662144e+05,6.213859994433835254e+02,4.361837236724142917e+06,4.251675909293713979e+06,1.188756633307985961e+06
1.385527429605408758e+07,0.000000000000000000e+00,6.552734525117335841e+06,1.383325779624146782e+07,1.306231150407923944e+07,4.468104405387809500e+06
1.039708750946411677e+07,1.671631042874853592e+06,0.000000000000000000e+00,1.030898863524757326e+07,9.670235086121838540e+06,8.962219947016117203e+02
4.560072428514199331e+06,4.107889685640129187e+02,1.913281549104494974e+06,0.000000000000000000e+00,4.141559579729478806e+06,1.738875666279606987e+06
4.978575277752920985e+06,8.798283685190532124e+05,6.673831847054499349e+02,5.066664141522348858e+06,0.000000000000000000e+00,1.892944753486642148e+06
1.198295443929400854e+07,8.868844791050603362e+02,5.541280171049227007e+06,1.196092297558650561e+07,1.136620339328106679e+07,0.000000000000000000e+00
